"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.001171","0.001171","443","50220","TCP","66"
"0.000081","0.000081","443","50220","TLSv1.2","105"
"0.003707","0.003707","50220","443","TCP","66"
"0.000000","0.000000","50220","443","TCP","66"
"0.026191","0.026191","62280","3478","UDP","991"
"0.012820","0.012820","3478","62280","RTCP","106"
"0.010845","0.010845","62280","3478","UDP","157"
"0.001030","0.001030","62280","3478","STUN","166"
"0.008700","0.008700","62280","3478","UDP","651"
"0.010213","0.010213","62280","3478","UDP","157"
"0.003509","0.003509","3478","62280","STUN","106"
"0.015456","0.015456","3478","62280","RTCP","110"
"0.001306","0.001306","62280","3478","UDP","154"
"0.003192","0.003192","62280","3478","UDP","1088"
"0.018054","0.018054","443","52627","TCP","1514"
"0.000000","0.000000","62280","3478","UDP","155"
"0.000345","0.000345","443","52627","TLSv1.3","1514"
"0.000065","0.000065","443","52627","TCP","1514"
"0.000181","0.000181","443","52627","TCP","1514"
"0.000067","0.000067","443","52627","TCP","1514"
"0.000186","0.000186","443","52627","TCP","1514"
"0.003467","0.003467","52627","443","TCP","66"
"0.000000","0.000000","52627","443","TCP","66"
"0.000899","0.000899","52627","443","TCP","66"
"0.000838","0.000838","52627","443","TCP","66"
"0.009244","0.009244","62280","3478","UDP","657"
"0.003299","0.003299","62280","3478","UDP","152"
"0.008920","0.008920","3478","62280","RTCP","110"
"0.011860","0.011860","62280","3478","UDP","148"
"0.004873","0.004873","","","STP","60"
"0.001736","0.001736","443","52627","TCP","1514"
"0.000322","0.000322","443","52627","TCP","1514"
"0.000120","0.000120","443","52627","TCP","1514"
"0.000130","0.000130","443","52627","TCP","1514"
"0.000119","0.000119","443","52627","TCP","1514"
"0.000116","0.000116","443","52627","TCP","1514"
"0.000099","0.000099","443","52627","TCP","1514"
"0.000111","0.000111","443","52627","TLSv1.3","1378"
"0.001413","0.001413","62280","3478","UDP","968"
"0.000559","0.000559","52627","443","TCP","66"
"0.000044","0.000044","52627","443","TCP","66"
"0.000045","0.000045","52627","443","TCP","66"
"0.001116","0.001116","52627","443","TCP","66"
"0.008782","0.008782","62280","3478","UDP","150"
"0.018503","0.018503","3478","62280","RTCP","110"
"0.025395","0.025395","62280","3478","UDP","803"
"0.000000","0.000000","62280","3478","UDP","154"
"0.000000","0.000000","62280","3478","UDP","173"
"0.007198","0.007198","62280","3478","UDP","678"
"0.000000","0.000000","62280","3478","UDP","678"
"0.005686","0.005686","62280","3478","UDP","148"
"0.011439","0.011439","52623","443","TLSv1.2","1357"
"0.000291","0.000291","3478","62280","RTCP","106"
"0.000472","0.000472","52623","443","TLSv1.2","1341"
"0.008339","0.008339","62280","3478","UDP","160"
"0.001450","0.001450","52623","443","TLSv1.2","1359"
"0.001355","0.001355","52623","443","TLSv1.2","1362"
"0.000000","0.000000","52623","443","TLSv1.2","1340"
"0.001929","0.001929","62280","3478","UDP","619"
"0.010976","0.010976","52623","443","TLSv1.2","1353"
"0.005050","0.005050","62280","3478","UDP","87"
"0.000345","0.000345","52623","443","TLSv1.2","1355"
"0.000669","0.000669","52623","443","TLSv1.2","1357"
"0.002373","0.002373","52623","443","TLSv1.2","1357"
"0.000856","0.000856","52623","443","TLSv1.2","1344"
"0.016622","0.016622","3478","62280","RTCP","110"
"0.004454","0.004454","62280","3478","UDP","862"
"0.024940","0.024940","443","52623","TCP","66"
"0.000477","0.000477","443","52623","TCP","66"
"0.001665","0.001665","443","52623","TCP","1494"
"0.000080","0.000080","443","52623","TCP","1494"
"0.000149","0.000149","443","52623","TCP","1494"
"0.000145","0.000145","443","52623","TCP","1494"
"0.000083","0.000083","443","52623","TCP","1494"
"0.000145","0.000145","443","52623","TCP","1494"
"0.000083","0.000083","443","52623","TCP","1494"
"0.000161","0.000161","443","52623","TCP","1494"
"0.000079","0.000079","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000060","0.000060","443","52623","TCP","764"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000143","0.000143","443","52623","TCP","1494"
"0.000119","0.000119","443","52623","TCP","1494"
"0.000106","0.000106","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000119","0.000119","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000127","0.000127","443","52623","TCP","1494"
"0.000119","0.000119","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000000","0.000000","52623","443","TCP","78"
"0.000128","0.000128","443","52623","TCP","1494"
"0.000126","0.000126","443","52623","TLSv1.2","1494"
"0.000134","0.000134","443","52623","TCP","1494"
"0.000101","0.000101","443","52623","TCP","1494"
"0.000130","0.000130","443","52623","TCP","1494"
"0.000112","0.000112","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000000","0.000000","52623","443","TCP","78"
"0.000097","0.000097","52623","443","TCP","78"
"0.000043","0.000043","443","52623","TCP","1494"
"0.000118","0.000118","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000120","0.000120","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TLSv1.2","1494"
"0.000211","0.000211","443","52623","TCP","1494"
"0.000040","0.000040","443","52623","TCP","1494"
"0.000113","0.000113","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000120","0.000120","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000050","0.000050","443","52623","TLSv1.2","650"
"0.000125","0.000125","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TLSv1.2","1494"
"0.000000","0.000000","52623","443","TCP","78"
"0.000130","0.000130","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000000","0.000000","52623","443","TCP","78"
"0.000130","0.000130","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TLSv1.2","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000122","0.000122","443","52623","TCP","1494"
"0.000121","0.000121","443","52623","TCP","1494"
"0.000123","0.000123","443","52623","TCP","1494"
"0.000120","0.000120","443","52623","TCP","1494"
